run_id,original_path,terrain_name,terrain_height_cm,contact_timing_bias_s,repeat_idx,startup_valid,late_stabilization,secondary_label,start_z,end_z,delta_z,forward_progress,duration_executed,success,task_completion_success,filter_pass,exclusion_reason
20260411_014143_ocs2_stepdown_3cm_ctp008_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp008_r03,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_014143_ocs2_stepdown_3cm_ctp008_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp008_r03,ocs2_stepdown_3cm,3.0,0.08,3,True,False,,0.2795,0.3591,0.0797,2.7567,22.0021,True,True,True,
20260411_014220_ocs2_stepdown_3cm_ctp008_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp008_r04,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_014220_ocs2_stepdown_3cm_ctp008_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp008_r04,ocs2_stepdown_3cm,3.0,0.08,4,True,False,,0.0004,0.3798,0.3793,2.7856,22.0015,True,True,True,
20260411_014255_ocs2_stepdown_3cm_ctp008_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp008_r05,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_014255_ocs2_stepdown_3cm_ctp008_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp008_r05,ocs2_stepdown_3cm,3.0,0.08,5,True,False,,0.2771,0.3594,0.0823,2.7296,22.0057,True,True,True,
20260411_014330_ocs2_stepdown_3cm_ctp008_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp008_r06,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_014330_ocs2_stepdown_3cm_ctp008_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp008_r06,ocs2_stepdown_3cm,3.0,0.08,6,True,False,,0.0005,0.3645,0.364,2.7641,22.0047,True,True,True,
20260411_014405_ocs2_stepdown_3cm_ctp008_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp008_r07,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_014405_ocs2_stepdown_3cm_ctp008_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp008_r07,ocs2_stepdown_3cm,3.0,0.08,7,True,False,,0.2796,0.3592,0.0796,2.7675,22.0015,True,True,True,
20260411_014440_ocs2_stepdown_3cm_ctp008_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp008_r08,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_014440_ocs2_stepdown_3cm_ctp008_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp008_r08,ocs2_stepdown_3cm,3.0,0.08,8,True,False,,0.0004,0.0924,0.092,2.6998,22.0037,True,True,True,
20260411_014515_ocs2_stepdown_3cm_ctp008_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp008_r09,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_014515_ocs2_stepdown_3cm_ctp008_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp008_r09,ocs2_stepdown_3cm,3.0,0.08,9,True,False,,0.2773,0.359,0.0818,2.7883,22.0038,True,True,True,
20260411_014550_ocs2_stepdown_3cm_ctp008_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp008_r10,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_014550_ocs2_stepdown_3cm_ctp008_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp008_r10,ocs2_stepdown_3cm,3.0,0.08,10,True,False,,0.2774,0.3592,0.0817,2.8698,22.0028,True,True,True,
20260411_014625_ocs2_stepdown_3cm_ctp009_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp009_r01,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_014625_ocs2_stepdown_3cm_ctp009_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp009_r01,ocs2_stepdown_3cm,3.0,0.09,1,True,False,,0.2776,0.36,0.0824,3.0004,22.0027,True,True,True,
20260411_014700_ocs2_stepdown_3cm_ctp009_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp009_r02,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_014700_ocs2_stepdown_3cm_ctp009_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp009_r02,ocs2_stepdown_3cm,3.0,0.09,2,True,False,,0.2717,0.3604,0.0888,3.1207,22.0027,True,True,True,
20260411_014735_ocs2_stepdown_3cm_ctp009_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp009_r03,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_014735_ocs2_stepdown_3cm_ctp009_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp009_r03,ocs2_stepdown_3cm,3.0,0.09,3,True,False,,0.2737,0.3582,0.0845,2.8914,22.0026,True,True,True,
20260411_014810_ocs2_stepdown_3cm_ctp009_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp009_r04,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_014810_ocs2_stepdown_3cm_ctp009_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp009_r04,ocs2_stepdown_3cm,3.0,0.09,4,True,False,,0.1676,0.1015,-0.0661,0.019,22.0028,True,True,False,low_progress
20260411_014845_ocs2_stepdown_3cm_ctp009_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp009_r05,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_014845_ocs2_stepdown_3cm_ctp009_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp009_r05,ocs2_stepdown_3cm,3.0,0.09,5,True,False,,0.2773,0.3602,0.0829,2.9877,22.0014,True,True,True,
20260411_014920_ocs2_stepdown_3cm_ctp009_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp009_r06,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_014920_ocs2_stepdown_3cm_ctp009_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp009_r06,ocs2_stepdown_3cm,3.0,0.09,6,True,False,,0.2832,0.3066,0.0234,1.2701,8.6009,False,False,True,
20260411_014941_ocs2_stepdown_3cm_ctp009_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp009_r07,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_014941_ocs2_stepdown_3cm_ctp009_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp009_r07,ocs2_stepdown_3cm,3.0,0.09,7,True,False,,0.2778,0.3594,0.0816,3.0548,22.0029,True,True,True,
20260411_015016_ocs2_stepdown_3cm_ctp009_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp009_r08,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_015016_ocs2_stepdown_3cm_ctp009_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp009_r08,ocs2_stepdown_3cm,3.0,0.09,8,True,False,,0.2779,0.3117,0.0337,1.3108,9.0622,False,False,True,
20260411_015038_ocs2_stepdown_3cm_ctp009_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp009_r09,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_015038_ocs2_stepdown_3cm_ctp009_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp009_r09,ocs2_stepdown_3cm,3.0,0.09,9,True,False,,0.2727,0.3602,0.0875,3.0093,22.0036,True,True,True,
20260411_015113_ocs2_stepdown_3cm_ctp009_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp009_r10,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_015113_ocs2_stepdown_3cm_ctp009_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp009_r10,ocs2_stepdown_3cm,3.0,0.09,10,True,False,,-0.0008,0.0292,0.03,2.9498,22.0028,True,True,True,
20260411_015148_ocs2_stepdown_3cm_ctp010_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp010_r01,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_015148_ocs2_stepdown_3cm_ctp010_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp010_r01,ocs2_stepdown_3cm,3.0,0.1,1,True,False,,0.2786,0.3605,0.0818,3.5329,22.0034,True,True,True,
20260411_015225_ocs2_stepdown_3cm_ctp010_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp010_r02,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_015225_ocs2_stepdown_3cm_ctp010_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp010_r02,ocs2_stepdown_3cm,3.0,0.1,2,False,False,,0.2797,0.3402,0.0605,0.4429,6.281,False,False,False,short_duration
20260411_015244_ocs2_stepdown_3cm_ctp010_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp010_r03,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_015244_ocs2_stepdown_3cm_ctp010_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp010_r03,ocs2_stepdown_3cm,3.0,0.1,3,True,False,,0.2796,0.1501,-0.1296,1.756,13.3235,False,False,True,
20260411_015310_ocs2_stepdown_3cm_ctp010_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp010_r04,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_015310_ocs2_stepdown_3cm_ctp010_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp010_r04,ocs2_stepdown_3cm,3.0,0.1,4,True,False,,0.2798,0.3103,0.0306,1.0577,8.2013,False,False,True,
20260411_015332_ocs2_stepdown_3cm_ctp010_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp010_r05,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_015332_ocs2_stepdown_3cm_ctp010_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp010_r05,ocs2_stepdown_3cm,3.0,0.1,5,True,False,,0.1652,0.1022,-0.063,0.0181,22.0058,True,True,False,low_progress
20260411_015407_ocs2_stepdown_3cm_ctp010_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp010_r06,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_015407_ocs2_stepdown_3cm_ctp010_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp010_r06,ocs2_stepdown_3cm,3.0,0.1,6,True,False,,0.281,0.3598,0.0788,3.6657,22.0028,True,True,True,
20260411_015442_ocs2_stepdown_3cm_ctp010_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp010_r07,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_015442_ocs2_stepdown_3cm_ctp010_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp010_r07,ocs2_stepdown_3cm,3.0,0.1,7,True,False,,0.2793,0.3229,0.0436,1.1161,8.641,False,False,True,
20260411_015503_ocs2_stepdown_3cm_ctp010_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp010_r08,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_015503_ocs2_stepdown_3cm_ctp010_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp010_r08,ocs2_stepdown_3cm,3.0,0.1,8,True,False,,-0.0014,0.1805,0.1819,3.171,22.0027,True,True,True,
20260411_015538_ocs2_stepdown_3cm_ctp010_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp010_r09,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_015538_ocs2_stepdown_3cm_ctp010_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp010_r09,ocs2_stepdown_3cm,3.0,0.1,9,True,False,,0.2782,0.3602,0.082,3.5443,22.0034,True,True,True,
20260411_015613_ocs2_stepdown_3cm_ctp010_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp010_r10,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_015613_ocs2_stepdown_3cm_ctp010_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp010_r10,ocs2_stepdown_3cm,3.0,0.1,10,False,False,,0.2812,0.3157,0.0345,1.0138,7.8209,False,False,False,short_duration
20260411_015634_ocs2_stepdown_3cm_ctp012_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp012_r01,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_015634_ocs2_stepdown_3cm_ctp012_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp012_r01,ocs2_stepdown_3cm,3.0,0.12,1,True,False,,0.279,0.1729,-0.1061,1.5378,15.2437,False,False,True,
20260411_015702_ocs2_stepdown_3cm_ctp012_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp012_r02,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_015702_ocs2_stepdown_3cm_ctp012_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp012_r02,ocs2_stepdown_3cm,3.0,0.12,2,False,False,,0.2807,0.3239,0.0432,0.507,6.2211,False,False,False,short_duration
20260411_015721_ocs2_stepdown_3cm_ctp012_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp012_r03,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_015721_ocs2_stepdown_3cm_ctp012_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp012_r03,ocs2_stepdown_3cm,3.0,0.12,3,True,False,,0.2795,0.3586,0.0791,2.5571,22.0035,True,True,True,
20260411_015756_ocs2_stepdown_3cm_ctp012_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp012_r04,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_015756_ocs2_stepdown_3cm_ctp012_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp012_r04,ocs2_stepdown_3cm,3.0,0.12,4,True,False,,0.2797,0.1562,-0.1235,2.2051,13.7222,False,False,True,
20260411_015823_ocs2_stepdown_3cm_ctp012_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp012_r05,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_015823_ocs2_stepdown_3cm_ctp012_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp012_r05,ocs2_stepdown_3cm,3.0,0.12,5,True,False,,0.2744,0.3609,0.0865,3.2003,22.0042,True,True,True,
20260411_015858_ocs2_stepdown_3cm_ctp012_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp012_r06,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_015858_ocs2_stepdown_3cm_ctp012_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp012_r06,ocs2_stepdown_3cm,3.0,0.12,6,True,False,,0.0005,0.0469,0.0464,0.8529,8.0809,False,False,True,
20260411_015919_ocs2_stepdown_3cm_ctp012_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp012_r07,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_015919_ocs2_stepdown_3cm_ctp012_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp012_r07,ocs2_stepdown_3cm,3.0,0.12,7,True,False,,0.2822,0.149,-0.1332,2.4961,22.0032,True,True,True,
20260411_015954_ocs2_stepdown_3cm_ctp012_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp012_r08,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_015954_ocs2_stepdown_3cm_ctp012_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp012_r08,ocs2_stepdown_3cm,3.0,0.12,8,True,False,,0.2791,0.2648,-0.0143,1.4492,9.3011,False,False,True,
20260411_020016_ocs2_stepdown_3cm_ctp012_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp012_r09,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_020016_ocs2_stepdown_3cm_ctp012_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp012_r09,ocs2_stepdown_3cm,3.0,0.12,9,False,False,,0.2795,0.3186,0.0391,0.633,6.6208,False,False,False,short_duration
20260411_020036_ocs2_stepdown_3cm_ctp012_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp012_r10,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_020036_ocs2_stepdown_3cm_ctp012_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp012_r10,ocs2_stepdown_3cm,3.0,0.12,10,True,False,,0.279,0.1491,-0.1299,0.8807,12.9612,False,False,True,
20260411_020101_ocs2_stepdown_3cm_ctp015_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp015_r01,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_020101_ocs2_stepdown_3cm_ctp015_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp015_r01,ocs2_stepdown_3cm,3.0,0.15,1,False,False,,0.2803,0.3284,0.0481,0.055,5.3807,False,False,False,short_duration
20260411_020120_ocs2_stepdown_3cm_ctp015_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp015_r02,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_020120_ocs2_stepdown_3cm_ctp015_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp015_r02,ocs2_stepdown_3cm,3.0,0.15,2,True,False,,0.2792,0.2401,-0.0391,1.9728,18.0219,False,False,True,
20260411_020151_ocs2_stepdown_3cm_ctp015_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp015_r03,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_020151_ocs2_stepdown_3cm_ctp015_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp015_r03,ocs2_stepdown_3cm,3.0,0.15,3,False,False,,0.0002,0.5973,0.5971,-0.6152,6.0008,False,False,False,short_duration
20260411_020210_ocs2_stepdown_3cm_ctp015_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp015_r04,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_020210_ocs2_stepdown_3cm_ctp015_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp015_r04,ocs2_stepdown_3cm,3.0,0.15,4,True,False,,0.2772,0.3024,0.0252,0.4374,10.9422,False,False,False,low_progress
20260411_020236_ocs2_stepdown_3cm_ctp015_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp015_r05,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_020236_ocs2_stepdown_3cm_ctp015_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp015_r05,ocs2_stepdown_3cm,3.0,0.15,5,False,False,,0.2735,0.1487,-0.1248,-0.1084,7.5809,False,False,False,short_duration
20260411_020257_ocs2_stepdown_3cm_ctp015_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp015_r06,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_020257_ocs2_stepdown_3cm_ctp015_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp015_r06,ocs2_stepdown_3cm,3.0,0.15,6,False,False,,0.0002,0.6696,0.6694,-0.0024,6.881,False,False,False,short_duration
20260411_020316_ocs2_stepdown_3cm_ctp015_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp015_r07,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_020316_ocs2_stepdown_3cm_ctp015_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp015_r07,ocs2_stepdown_3cm,3.0,0.15,7,False,False,,0.2795,0.2268,-0.0527,-0.3678,6.5213,False,False,False,short_duration
20260411_020336_ocs2_stepdown_3cm_ctp015_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp015_r08,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_020336_ocs2_stepdown_3cm_ctp015_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp015_r08,ocs2_stepdown_3cm,3.0,0.15,8,False,False,,0.0001,0.7078,0.7078,0.0726,6.3808,False,False,False,short_duration
20260411_020355_ocs2_stepdown_3cm_ctp015_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp015_r09,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_020355_ocs2_stepdown_3cm_ctp015_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp015_r09,ocs2_stepdown_3cm,3.0,0.15,9,False,False,,0.0004,0.6998,0.6994,-0.6678,7.0018,False,False,False,short_duration
20260411_020415_ocs2_stepdown_3cm_ctp015_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp015_r10,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260411_020415_ocs2_stepdown_3cm_ctp015_height_only_nominal_v1_contactflagbias_batch_3cm_ocs2_stepdown_3cm_ctp015_r10,ocs2_stepdown_3cm,3.0,0.15,10,False,False,,0.283,0.2548,-0.0283,-0.2354,6.3811,False,False,False,short_duration
20260410_231902_ocs2_stepdown_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_r01,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_231902_ocs2_stepdown_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_r01,ocs2_stepdown,5.0,0.0,1,True,False,,0.2816,0.3527,0.0711,1.4179,22.0013,True,True,True,
20260410_231939_ocs2_stepdown_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_r02,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_231939_ocs2_stepdown_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_r02,ocs2_stepdown,5.0,0.0,2,True,False,,0.1627,0.1021,-0.0606,0.0201,22.0014,True,True,False,low_progress
20260410_232014_ocs2_stepdown_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_r03,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_232014_ocs2_stepdown_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_r03,ocs2_stepdown,5.0,0.0,3,True,False,,0.0012,0.046,0.0448,1.4292,22.0023,True,True,True,
20260410_232048_ocs2_stepdown_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_r04,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_232048_ocs2_stepdown_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_r04,ocs2_stepdown,5.0,0.0,4,True,False,,0.1618,0.1014,-0.0604,0.0206,22.0021,True,True,False,low_progress
20260410_232123_ocs2_stepdown_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_r05,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_232123_ocs2_stepdown_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_r05,ocs2_stepdown,5.0,0.0,5,True,False,,-0.0002,0.0851,0.0854,1.4028,22.0015,True,True,True,
20260410_232157_ocs2_stepdown_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_r06,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_232157_ocs2_stepdown_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_r06,ocs2_stepdown,5.0,0.0,6,True,False,,0.0007,0.0603,0.0596,1.4201,22.0025,True,True,True,
20260410_232232_ocs2_stepdown_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_r07,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_232232_ocs2_stepdown_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_r07,ocs2_stepdown,5.0,0.0,7,True,False,,0.2824,0.3527,0.0704,1.4546,22.002,True,True,True,
20260410_232306_ocs2_stepdown_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_r08,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_232306_ocs2_stepdown_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_r08,ocs2_stepdown,5.0,0.0,8,True,False,,0.0009,0.057,0.0561,1.422,22.0022,True,True,True,
